"ID_2","NAME_2","population_2010"
1230,"Alcona",9160
1231,"Alger",8313
1232,"Allegan",75562
1233,"Alpena",36623
1234,"Antrim",29107
1235,"Arenac",20179
1236,"Baraga",2283
1237,"Barry",41773
1238,"Bay",154876
1239,"Benzie",24198
1240,"Berrien",132952
1241,"Branch",42437
1242,"Calhoun",140798
1243,"Cass",74128
1244,"Charlevoix",19593
1245,"Cheboygan",25785
1246,"Chippewa",33334
1247,"Clare",41268
1248,"Clinton",111115
1249,"Crawford",12669
1250,"Delta",23210
1251,"Dickinson",8208
1252,"Eaton",208454
1253,"Emmet",28251
1254,"Genesee",465098
1255,"Gladwin",22711
1256,"Gogebic",18183
1257,"Grand Traverse",55852
1258,"Gratiot",63180
1259,"Hillsdale",37860
1260,"Houghton",36461
1261,"Huron",13890
1262,"Ingham",97838
1263,"Ionia",51924
1264,"Iosco",25271
1265,"Iron",13205
1266,"Isabella",64790
1267,"Jackson",174267
1268,"Kalamazoo",288550
1269,"Kalkaska",9996
1270,"Kent",580947
1271,"Keweenaw",3350
1272,"Lake Hurron",65572
1273,"Lake Michigan",133141
1274,"Lake St. Clair",474083
1275,"Lake Superior",35134
1276,"Lake",21410
1277,"Lapeer",66967
1278,"Leelanau",12236
1279,"Lenawee",64119
1280,"Livingston",112009
1281,"Luce",6245
1282,"Mackinac",11996
1283,"Macomb",439732
1284,"Manistee",11124
1285,"Marquette",40690
1286,"Mason",42646
1287,"Mecosta",36373
1288,"Menominee",45789
1289,"Midland",33611
1290,"Missaukee",12790
1291,"Monroe",108739
1292,"Montcalm",77012
1293,"Montmorency",4462
1294,"Muskegon",178708
1295,"Newaygo",58176
1296,"Oakland",1149239
1297,"Oceana",22780
1298,"Ogemaw",9851
1299,"Ontonagon",4276
1300,"Osceola",38011
1301,"Oscoda",6033
1302,"Otsego",26886
1303,"Ottawa",266342
1304,"Presque Isle",9430
1305,"Roscommon",18751
1306,"Saginaw",157913
1307,"Saint Clair",103261
1308,"Saint Joseph",56048
1309,"Sanilac",30625
1310,"Schoolcraft",6283
1311,"Shiawassee",57270
1312,"Tuscola",74310
1313,"Van Buren",89900
1314,"Washtenaw",526959
1315,"Wayne",1845470
1316,"Wexford",23067
1317,"Aitkin",13906
1318,"Anoka",86665
1319,"Becker",30199
1320,"Beltrami",23288
1321,"Benton",118277
1322,"Big Stone",4544
1323,"Blue Earth",81701
1324,"Brown",16500
1325,"Carlton",29471
1326,"Carver",178263
1327,"Cass",52575
1328,"Chippewa",15199
1329,"Chisago",65552
1330,"Clay",26114
1331,"Clearwater",6490
1332,"Cook",3634
1333,"Cottonwood",17441
1334,"Crow Wing",44037
1335,"Dakota",742822
1336,"Dodge",15140
1337,"Douglas",29173
1338,"Faribault",7301
1339,"Fillmore",14819
1340,"Freeborn",34632
1341,"Goodhue",39732
1342,"Grant",4415
1343,"Hennepin",1204287
1344,"Houston",9347
1345,"Hubbard",39407
1346,"Isanti",8921
1347,"Itasca",47069
1348,"Jackson",10241
1349,"Kanabec",15830
1350,"Kandiyohi",42583
1351,"Kittson",5975
1352,"Koochiching",8056
1353,"Lac qui Parle",10987
1354,"Lake of the Woods",4070
1355,"Lake Superior",6472
1356,"Lake",8915
1357,"Le Sueur",30796
1358,"Lincoln",9830
1359,"Lyon",24421
1360,"Mahnomen",4161
1361,"Marshall",5677
1362,"Martin",16973
1363,"McLeod",34933
1364,"Meeker",17930
1365,"Mille Lacs",28760
1366,"Morrison",43876
1367,"Mower",31563
1368,"Murray",13009
1369,"Nicollet",20319
1370,"Nobles",17822
1371,"Norman",4729
1372,"Olmsted",164837
1373,"Otter Tail",63921
1374,"Pennington",14487
1375,"Pine",37400
1376,"Pipestone",13021
1377,"Polk",28577
1378,"Pope",9145
1379,"Ramsey",310383
1380,"Red Lake",4908
1381,"Redwood",5916
1382,"Renville",24370
1383,"Rice",61828
1384,"Rock",11229
1385,"Roseau",16335
1386,"Saint Louis",176483
1387,"Scott",125340
1388,"Sherburne",102273
1389,"Sibley",28901
1390,"Stearns",89562
1391,"Steele",49732
1392,"Stevens",8432
1393,"Swift",7595
1394,"Todd",20695
1395,"Traverse",3322
1396,"Wabasha",21310
1397,"Wadena",19705
1398,"Waseca",17814
1399,"Washington",246832
1400,"Watonwan",9889
1401,"Wilkin",19305
1402,"Winona",46813
1403,"Wright",51529
1404,"Yellow Medicine",2103
1405,"Adams",36420
1406,"Alcorn",40026
1407,"Amite",9478
1408,"Attala",16021
1409,"Benton",16596
1410,"Bolivar",11514
1411,"Calhoun",12120
1412,"Carroll",18885
1413,"Chickasaw",15247
1414,"Choctaw",10085
1415,"Claiborne",18860
1416,"Clarke",24174
1417,"Clay",21952
1418,"Coahoma",24902
1419,"Copiah",20285
1420,"Covington",12281
1421,"Desoto",165802
1422,"Forrest",89314
1423,"Franklin",6481
1424,"George",19128
1425,"Greene",10244
1426,"Grenada",16187
1427,"Hancock",81772
1428,"Harrison",122495
1429,"Hinds",359007
1430,"Holmes",20178
1431,"Humphreys",2324
1432,"Issaquena",2297
1433,"Itawamba",21637
1434,"Jackson",92906
1435,"Jasper",16519
1436,"Jefferson Davis",8935
1437,"Jefferson",11440
1438,"Jones",55271
1439,"Kemper",25314
1440,"Lafayette",44337
1441,"Lamar",33791
1442,"Lauderdale",71145
1443,"Lawrence",14737
1444,"Leake",34191
1445,"Lee",74777
1446,"Leflore",30094
1447,"Lincoln",57248
1448,"Lowndes",66493
1449,"Madison",44243
1450,"Marion",25472
1451,"Marshall",46047
1452,"Monroe",26608
1453,"Montgomery",12218
1454,"Neshoba",28205
1455,"Newton",12155
1456,"Noxubee",10439
1457,"Oktibbeha",38936
1458,"Panola",24730
1459,"Pearl River",52948
1460,"Perry",32638
1461,"Pike",23985
1462,"Pontotoc",44343
1463,"Prentiss",27155
1464,"Quitman",12426
1465,"Rankin",87026
1466,"Scott",25949
1467,"Sharkey",4299
1468,"Simpson",17216
1469,"Smith",36246
1470,"Stone",12671
1471,"Sunflower",49241
1472,"Tallahatchie",12223
1473,"Tate",32355
1474,"Tippah",23161
1475,"Tishomingo",8504
1476,"Tunica",7063
1477,"Union",24845
1478,"Walthall",10812
1479,"Warren",38970
1480,"Washington",13534
1481,"Wayne",18037
1482,"Webster",12157
1483,"Wilkinson",11341
1484,"Winston",15636
1485,"Yalobusha",20469
1486,"Yazoo",34760
1487,"Adair",25751
1488,"Andrew",83948
1489,"Atchison",6709
1490,"Audrain",17519
1491,"Barry",57655
1492,"Barton",17611
1493,"Bates",20158
1494,"Benton",21428
1495,"Bollinger",14514
1496,"Boone",155388
1497,"Buchanan",36242
1498,"Butler",41159
1499,"Caldwell",14309
1500,"Callaway",91700
1501,"Camden",41961
1502,"Cape Girardeau",66547
1503,"Carroll",7400
1504,"Carter",3990
1505,"Cass",30245
1506,"Cedar",11985
1507,"Chariton",9148
1508,"Christian",10367
1509,"Clark",6877
1510,"Clay",49187
1511,"Clinton",8495
1512,"Cole",30935
1513,"Cooper",16713
1514,"Crawford",33819
1515,"Dade",11801
1516,"Dallas",26843
1517,"Daviess",16699
1518,"De Kalb",4456
1519,"Dent",13167
1520,"Douglas",14820
1521,"Dunklin",19251
1522,"Franklin",56979
1523,"Gasconade",24906
1524,"Gentry",4742
1525,"Greene",341894
1526,"Grundy",10115
1527,"Harrison",7224
1528,"Henry",16373
1529,"Hickory",7226
1530,"Holt",7837
1531,"Howard",9843
1532,"Howell",28761
1533,"Iron",14831
1534,"Jackson",482526
1535,"Jasper",80659
1536,"Jefferson",301280
1537,"Johnson",60049
1538,"Knox",2797
1539,"Laclede",35038
1540,"Lafayette",19286
1541,"Lawrence",22923
1542,"Lewis",8835
1543,"Lincoln",20186
1544,"Linn",8805
1545,"Livingston",18353
1546,"Macon",16256
1547,"Madison",13898
1548,"Maries",7725
1549,"Marion",8037
1550,"McDonald",19612
1551,"Mercer",3686
1552,"Miller",19218
1553,"Mississippi",14104
1554,"Moniteau",8674
1555,"Monroe",10286
1556,"Montgomery",16376
1557,"Morgan",16754
1558,"New Madrid",16907
1559,"Newton",37660
1560,"Nodaway",20704
1561,"Oregon",19033
1562,"Osage",19962
1563,"Ozark",10900
1564,"Pemiscot",26807
1565,"Perry",36521
1566,"Pettis",46970
1567,"Phelps",51477
1568,"Pike",19731
1569,"Platte",110114
1570,"Polk",18502
1571,"Pulaski",54315
1572,"Putnam",25394
1573,"Ralls",33391
1574,"Randolph",25658
1575,"Ray",30879
1576,"Reynolds",6736
1577,"Ripley",15980
1578,"Saint Charles",488915
1579,"Saint Clair",11968
1580,"Saint Francois",38160
1581,"Saint Louis",957343
1582,"Sainte Genevieve",40557
1583,"Saline",21696
1584,"Schuyler",5378
1585,"Scotland",3759
1586,"Scott",42472
1587,"Shannon",10736
1588,"Shelby",3456
1589,"Stoddard",29004
1590,"Stone",43615
1591,"Sullivan",10010
1592,"Taney",36315
1593,"Texas",20728
1594,"Vernon",21660
1595,"Warren",51388
1596,"Washington",15225
1597,"Wayne",9252
1598,"Webster",28012
1599,"Worth",16656
1600,"Wright",23184
1601,"Beaverhead",9275
1602,"Big Horn",12754
1603,"Blaine",5960
1604,"Broadwater",9165
1605,"Carbon",9235
1606,"Carter",1253
1607,"Cascade",81233
1608,"Chouteau",5192
1609,"Custer",11717
1610,"Daniels",1874
1611,"Dawson",8846
1612,"Deer Lodge",9274
1613,"Fallon",2950
1614,"Fergus",11509
1615,"Flathead",92865
1616,"Gallatin",83658
1617,"Garfield",1364
1618,"Glacier",13818
1619,"Golden Valley",914
1620,"Granite",3426
1621,"Hill",16997
1622,"Jefferson",18347
1623,"Judith Basin",2230
1624,"Lake",25755
1625,"Lewis and Clark",65324
1626,"Liberty",2006
1627,"Lincoln",18750
1628,"Madison",10864
1629,"McCone",1534
1630,"Meagher",1852
1631,"Mineral",3629
1632,"Missoula",108691
1633,"Musselshell",4152
1634,"Park",15349
1635,"Petroleum",431
1636,"Phillips",4784
1637,"Pondera",5125
1638,"Powder River",1720
1639,"Powell",7443
1640,"Prairie",1259
1641,"Ravalli",42416
1642,"Richland",10583
1643,"Roosevelt",10307
1644,"Rosebud",9475
1645,"Sanders",11463
1646,"Sheridan",3182
1647,"Silver Bow",24164
1648,"Stillwater",18082
1649,"Sweet Grass",4123
1650,"Teton",6930
1651,"Toole",5356
1652,"Treasure",735
1653,"Valley",7447
1654,"Wheatland",1979
1655,"Wibaux",1879
1656,"Yellowstone",139669
1657,"Adams",34880
1658,"Antelope",9275
1659,"Arthur",324
1660,"Banner",1107
1661,"Blaine",354
1662,"Boone",7736
1663,"Box Butte",11392
1664,"Boyd",2894
1665,"Brown",2859
1666,"Buffalo",5619
1667,"Burt",3343
1668,"Butler",13406
1669,"Cass",18150
1670,"Cedar",7734
1671,"Chase",4369
1672,"Cherry",6591
1673,"Cheyenne",10661
1674,"Clay",7350
1675,"Colfax",2831
1676,"Cuming",8089
1677,"Custer",11145
1678,"Dakota",3554
1679,"Dawes",9130
1680,"Dawson",21996
1681,"Deuel",1979
1682,"Dixon",4595
1683,"Dodge",5589
1684,"Douglas",224405
1685,"Dundy",1874
1686,"Fillmore",9279
1687,"Franklin",2294
1688,"Frontier",5334
1689,"Furnas",1189
1690,"Gage",25005
1691,"Garden",1999
1692,"Garfield",1970
1693,"Gosper",3737
1694,"Grant",184
1695,"Greeley",1727
1696,"Hall",59486
1697,"Hamilton",9078
1698,"Harlan",2827
1699,"Hayes",1553
1700,"Hitchcock",2235
1701,"Holt",10854
1702,"Hooker",198
1703,"Howard",8930
1704,"Jefferson",5382
1705,"Johnson",5370
1706,"Kearney",43954
1707,"Keith",8440
1708,"Keya Paha",873
1709,"Kimball",3560
1710,"Knox",4542
1711,"Lancaster",293902
1712,"Lincoln",36790
1713,"Logan",145
1714,"Loup",575
1715,"Madison",6622
1716,"McPherson",463
1717,"Merrick",9759
1718,"Morrill",3005
1719,"Nance",2639
1720,"Nemaha",5121
1721,"Nuckolls",3973
1722,"Otoe",16284
1723,"Pawnee",2978
1724,"Perkins",2621
1725,"Phelps",12669
1726,"Pierce",38161
1727,"Platte",4959
1728,"Polk",33456
1729,"Red Willow",10227
1730,"Richardson",7850
1731,"Rock",2027
1732,"Saline",2991
1733,"Sarpy",406236
1734,"Saunders",40220
1735,"Scotts Bluff",37565
1736,"Seward",11890
1737,"Sheridan",5562
1738,"Sherman",5890
1739,"Sioux",1125
1740,"Stanton",2558
1741,"Thayer",4144
1742,"Thomas",481
1743,"Thurston",7891
1744,"Valley",3481
1745,"Washington",13517
1746,"Wayne",8819
1747,"Webster",2202
1748,"Wheeler",697
1749,"York",12470
1750,"Carson City",78615
1751,"Churchill",24496
1752,"Clark",1999065
1753,"Douglas",20255
1754,"Elko",50337
1755,"Esmeralda",918
1756,"Eureka",1465
1757,"Humboldt",17676
1758,"Lander",6082
1759,"Lincoln",23305
1760,"Lyon",35093
1761,"Mineral",4693
1762,"Nye",13211
1763,"Pershing",5622
1764,"Storey",41405
1765,"Washoe",391903
1766,"White Pine",10155
1767,"Belknap",72928
1768,"Carroll",41760
1769,"Cheshire",82299
1770,"Coos",33622
1771,"Grafton",59019
1772,"Hillsborough",130357
1773,"Merrimack",186909
1774,"Rockingham",531111
1775,"Strafford",138957
1776,"Sullivan",47997
1777,"Atlantic",157274
1778,"Bergen",6524922
1779,"Burlington",583512
1780,"Camden",90418
1781,"Cape May",45168
1782,"Cumberland",152473
1783,"Essex",4511481
1784,"Gloucester",1329150
1785,"Hudson",7048876
1786,"Hunterdon",310657
1787,"Mercer",255833
1788,"Middlesex",434173
1789,"Monmouth",676446
1790,"Morris",581279
1791,"Ocean",225737
1792,"Passaic",1681416
1793,"Salem",52579
1794,"Somerset",218743
1795,"Sussex",116852
1796,"Union",847410
1797,"Warren",77617
1798,"Bernalillo",696020
1799,"Catron",3522
1800,"Chaves",65334
1801,"Cibola",26647
1802,"Colfax",11747
1803,"Curry",50465
1804,"Debaca",1997
1805,"Dona Ana",195632
1806,"Eddy",54100
1807,"Grant",29564
1808,"Guadalupe",4946
1809,"Harding",661
1810,"Hidalgo",4500
1811,"Lea",65459
1812,"Lincoln",21205
1813,"Los Alamos",12077
1814,"Luna",29815
1815,"McKinley",69196
1816,"Mora",6030
1817,"Otero",54321
1818,"Quay",9377
1819,"Rio Arriba",36607
1820,"Roosevelt",19514
1821,"San Juan",129691
1822,"San Miguel",28638
1823,"Sandoval",92712
1824,"Santa Fe",159929
1825,"Sierra",12753
1826,"Socorro",16474
1827,"Taos",34865
1828,"Torrance",12171
1829,"Union",5121
1830,"Valencia",79975
1831,"Albany",227759
1832,"Allegany",41749
1833,"Bronx",3757494
1834,"Broome",157168
1835,"Cattaraugus",84433
1836,"Cayuga",129527
1837,"Chautauqua",124670
1838,"Chemung",96984
1839,"Chenango",42860
1840,"Clinton",52528
1841,"Columbia",82813
1842,"Cortland",38941
1843,"Delaware",70732
1844,"Dutchess",330071
1845,"Erie",798545
1846,"Essex",39707
1847,"Franklin",45454
1848,"Fulton",58253
1849,"Genesee",103048
1850,"Greene",68940
1851,"Hamilton",3604
1852,"Herkimer",119880
1853,"Jefferson",99363
1854,"Kings",5676297
1855,"Lake Ontario",95643
1856,"Lewis",35526
1857,"Livingston",93967
1858,"Madison",79119
1859,"Monroe",713850
1860,"Montgomery",30254
1861,"Nassau",1397404
1862,"New York",11020054
1863,"Niagara",254875
1864,"Oneida",195729
1865,"Onondaga",455739
1866,"Ontario",85599
1867,"Orange",274895
1868,"Orleans",16361
1869,"Oswego",92117
1870,"Otsego",45524
1871,"Putnam",260190
1872,"Queens",9126076
1873,"Rensselaer",250684
1874,"Richmond",1705119
1875,"Rockland",335348
1876,"Saint Lawrence",111381
1877,"Saratoga",338074
1878,"Schenectady",40782
1879,"Schoharie",31198
1880,"Schuyler",14533
1881,"Seneca",52603
1882,"Steuben",91482
1883,"Suffolk",1581862
1884,"Sullivan",62356
1885,"Tioga",96007
1886,"Tompkins",84860
1887,"Ulster",206324
1888,"Warren",90660
1889,"Washington",29143
1890,"Wayne",59395
1891,"Westchester",377977
1892,"Wyoming",28294
1893,"Yates",16683
1894,"Alamance",137600
1895,"Alexander",43605
1896,"Alleghany",89509
1897,"Anson",53301
1898,"Ashe",31915
1899,"Avery",18387
1900,"Beaufort",51106
1901,"Bertie",27369
1902,"Bladen",26354
1903,"Brunswick",30064
1904,"Buncombe",196445
1905,"Burke",48344
1906,"Cabarrus",214372
1907,"Caldwell",139545
1908,"Camden",149015
1909,"Carteret",11370
1910,"Caswell",13800
1911,"Catawba",149299
1912,"Chatham",20182
1913,"Cherokee",31274
1914,"Chowan",14761
1915,"Clay",4651
1916,"Cleveland",46293
1917,"Columbus",43972
1918,"Craven",110093
1919,"Cumberland",265465
1920,"Currituck",34634
1921,"Dare",12847
1922,"Davidson",205988
1923,"Davie",28632
1924,"Duplin",69748
1925,"Durham",428683
1926,"Edgecombe",39492
1927,"Forsyth",378205
1928,"Franklin",43088
1929,"Gaston",188316
1930,"Gates",6626
1931,"Graham",10795
1932,"Granville",61281
1933,"Greene",48007
1934,"Guilford",392508
1935,"Halifax",60661
1936,"Harnett",84320
1937,"Haywood",57504
1938,"Henderson",139309
1939,"Hertford",31312
1940,"Hoke",128251
1941,"Hyde",2672
1942,"Iredell",160352
1943,"Jackson",40374
1944,"Johnston",103210
1945,"Jones",12591
1946,"Lee",91728
1947,"Lenoir",16417
1948,"Lincoln",766055
1949,"Macon",27175
1950,"Madison",24468
1951,"Martin",16679
1952,"McDowell",56141
1953,"Mecklenburg",762661
1954,"Mitchell",20398
1955,"Montgomery",16072
1956,"Moore",37418
1957,"Nash",145683
1958,"New Hanover",148424
1959,"Northampton",7827
1960,"Onslow",101008
1961,"Orange",151919
1962,"Pamlico",18230
1963,"Pasquotank",16633
1964,"Pender",108631
1965,"Perquimans",56719
1966,"Person",40385
1967,"Pitt",169221
1968,"Polk",15189
1969,"Randolph",202212
1970,"Richmond",46766
1971,"Robeson",170749
1972,"Rockingham",76551
1973,"Rowan",144743
1974,"Rutherford",50793
1975,"Sampson",59647
1976,"Scotland",26592
1977,"Stanly",61973
1978,"Stokes",56032
1979,"Surry",54749
1980,"Swain",26574
1981,"Transylvania",10877
1982,"Tyrrell",2355
1983,"Union",351412
1984,"Vance",43493
1985,"Wake",804764
1986,"Warren",11916
1987,"Washington",11792
1988,"Watauga",37011
1989,"Wayne",114665
1990,"Wilkes",64074
1991,"Wilson",79626
1992,"Yadkin",47026
1993,"Yancey",14738
1994,"Adams",1764
1995,"Barnes",10284
1996,"Benson",6318
1997,"Billings",450
1998,"Bottineau",6581
1999,"Bowman",2975
2000,"Burke",2270
2001,"Burleigh",99822
2002,"Cass",175060
2003,"Cavalier",4108
2004,"Dickey",4499
2005,"Divide",1779
2006,"Dunn",3645
2007,"Eddy",2333
2008,"Emmons",5219
2009,"Foster",3169
2010,"Golden Valley",874
2011,"Grand Forks",72538
2012,"Grant",2737
2013,"Griggs",2501
2014,"Hettinger",3102
2015,"Kidder",2014
2016,"Lamoure",5120
2017,"Logan",3902
2018,"McHenry",5434
2019,"McIntosh",1553
2020,"McKenzie",4963
2021,"McLean",8068
2022,"Mercer",7705
2023,"Morton",6360
2024,"Mountrail",9885
2025,"Nelson",2650
2026,"Oliver",1597
2027,"Pembina",6631
2028,"Pierce",7029
2029,"Ramsey",11308
2030,"Ransom",7161
2031,"Renville",1653
2032,"Richland",10677
2033,"Rolette",14308
2034,"Sargent",2679
2035,"Sheridan",1441
2036,"Sioux",4234
2037,"Slope",898
2038,"Stark",24579
2039,"Steele",3340
2040,"Stutsman",19839
2041,"Towner",2823
2042,"Traill",9866
2043,"Walsh",9446
2044,"Ward",62913
2045,"Wells",2081
2046,"Williams",20808
2047,"Adams",23994
2048,"Allen",184890
2049,"Ashland",50686
2050,"Ashtabula",101919
2051,"Athens",58324
2052,"Auglaize",87480
2053,"Belmont",75167
2054,"Brown",40790
2055,"Butler",501383
2056,"Carroll",35386
2057,"Champaign",44790
2058,"Clark",131442
2059,"Clermont",130133
2060,"Clinton",46085
2061,"Columbiana",143617
2062,"Coshocton",33471
2063,"Crawford",22285
2064,"Cuyahoga",1024798
2065,"Darke",28129
2066,"Defiance",48803
2067,"Delaware",48780
2068,"Erie",92093
2069,"Fairfield",107556
2070,"Fayette",34333
2071,"Franklin",1362452
2072,"Fulton",37462
2073,"Gallia",14297
2074,"Geauga",248114
2075,"Greene",45553
2076,"Guernsey",44960
2077,"Hamilton",939746
2078,"Hancock",106752
2079,"Hardin",29190
2080,"Harrison",24638
2081,"Henry",18638
2082,"Highland",43381
2083,"Hocking",167113
2084,"Holmes",47334
2085,"Huron",46597
2086,"Jackson",36030
2087,"Jefferson",88490
2088,"Knox",59041
2089,"Lake Erie",746878
2090,"Lake",241586
2091,"Lawrence",49413
2092,"Licking",119701
2093,"Logan",42529
2094,"Lorain",226344
2095,"Lucas",532784
2096,"Madison",29400
2097,"Mahoning",345013
2098,"Marion",63009
2099,"Medina",133183
2100,"Meigs",27226
2101,"Mercer",37017
2102,"Miami",84543
2103,"Monroe",6207
2104,"Montgomery",790417
2105,"Morgan",22585
2106,"Morrow",51348
2107,"Muskingum",99411
2108,"Noble",13698
2109,"Ottawa",246171
2110,"Paulding",24526
2111,"Perry",69981
2112,"Pickaway",46206
2113,"Pike",32399
2114,"Portage",305993
2115,"Preble",61634
2116,"Putnam",58764
2117,"Richland",125367
2118,"Ross",64926
2119,"Sandusky",89970
2120,"Scioto",50578
2121,"Seneca",64013
2122,"Shelby",57266
2123,"Stark",431244
2124,"Summit",261009
2125,"Trumbull",74923
2126,"Tuscarawas",138364
2127,"Union",52172
2128,"Van Wert",37480
2129,"Vinton",22158
2130,"Warren",72577
2131,"Washington",103587
2132,"Wayne",88918
2133,"Williams",14085
2134,"Wood",59098
2135,"Wyandot",25164
2136,"Adair",40466
2137,"Alfalfa",6175
2138,"Atoka",12659
2139,"Beaver",5741
2140,"Beckham",24130
2141,"Blaine",28792
2142,"Bryan",41151
2143,"Caddo",38080
2144,"Canadian",47483
2145,"Carter",49227
2146,"Cherokee",51789
2147,"Choctaw",21958
2148,"Cimarron",2510
2149,"Cleveland",635909
2150,"Coal",5220
2151,"Comanche",109046
2152,"Cotton",6315
2153,"Craig",19997
2154,"Creek",60327
2155,"Custer",12923
2156,"Delaware",46059
2157,"Dewey",4879
2158,"Ellis",4381
2159,"Garfield",56399
2160,"Garvin",4771
2161,"Grady",26639
2162,"Grant",5144
2163,"Greer",7905
2164,"Harmon",2863
2165,"Harper",5531
2166,"Haskell",3008
2167,"Hughes",19076
2168,"Jackson",28273
2169,"Jefferson",6611
2170,"Johnston",4161
2171,"Kay",49201
2172,"Kingfisher",13463
2173,"Kiowa",5474
2174,"Latimer",10238
2175,"Le Flore",40658
2176,"Lincoln",56711
2177,"Logan",33414
2178,"Love",8204
2179,"Major",8172
2180,"Marshall",25060
2181,"Mayes",51866
2182,"McClain",49408
2183,"McCurtain",31646
2184,"McIntosh",22330
2185,"Murray",13325
2186,"Muskogee",40915
2187,"Noble",8863
2188,"Nowata",11254
2189,"Okfuskee",14782
2190,"Oklahoma",393995
2191,"Okmulgee",33546
2192,"Osage",38002
2193,"Ottawa",37989
2194,"Pawnee",5468
2195,"Payne",67106
2196,"Pittsburg",47118
2197,"Pontotoc",48474
2198,"Pottawatomie",102863
2199,"Pushmataha",6814
2200,"Roger Mills",2974
2201,"Rogers",41854
2202,"Seminole",20977
2203,"Sequoyah",53853
2204,"Stephens",51736
2205,"Texas",21132
2206,"Tillman",5006
2207,"Tulsa",663883
2208,"Wagoner",95722
2209,"Washington",49636
2210,"Washita",20938
2211,"Woods",8837
2212,"Woodward",17438
2213,"Baker",16045
2214,"Benton",69438
2215,"Clackamas",610263
2216,"Clatsop",40662
2217,"Columbia",52901
2218,"Coos",46652
2219,"Crook",19698
2220,"Curry",10506
2221,"Deschutes",165056
2222,"Douglas",108920
2223,"Gilliam",2313
2224,"Grant",7567
2225,"Harney",7415
2226,"Hood River",29116
2227,"Jackson",204110
2228,"Jefferson",15139
2229,"Josephine",83408
2230,"Klamath",64421
2231,"Lake",7886
2232,"Lane",351859
2233,"Lincoln",13215
2234,"Linn",134561
2235,"Malheur",15990
2236,"Marion",339929
2237,"Morrow",9204
2238,"Multnomah",227565
2239,"Polk",22096
2240,"Sherman",2482
2241,"Tillamook",27805
2242,"Umatilla",78414
2243,"Union",25509
2244,"Wallowa",7043
2245,"Wasco",14350
2246,"Washington",352455
2247,"Wheeler",1137
2248,"Yamhill",103565
2249,"Adams",81190
2250,"Allegheny",1352300
2251,"Armstrong",60796
2252,"Beaver",94364
2253,"Bedford",43868
2254,"Berks",462454
2255,"Blair",117628
2256,"Bradford",65068
2257,"Bucks",841415
2258,"Butler",112274
2259,"Cambria",137813
2260,"Cameron",641
2261,"Carbon",129180
2262,"Centre",154557
2263,"Chester",648748
2264,"Clarion",43123
2265,"Clearfield",61204
2266,"Clinton",48138
2267,"Columbia",94252
2268,"Crawford",76230
2269,"Cumberland",122869
2270,"Dauphin",195116
2271,"Delaware",566734
2272,"Elk",35146
2273,"Erie",108646
2274,"Fayette",88522
2275,"Forest",11959
2276,"Franklin",144953
2277,"Fulton",15865
2278,"Greene",26604
2279,"Huntingdon",66984
2280,"Indiana",112818
2281,"Jefferson",39649
2282,"Juniata",38596
2283,"Lackawanna",205694
2284,"Lancaster",573540
2285,"Lawrence",153500
2286,"Lebanon",174281
2287,"Lehigh",156990
2288,"Luzerne",284292
2289,"Lycoming",79521
2290,"Mc Kean",42555
2291,"Mercer",87762
2292,"Mifflin",35432
2293,"Monroe",191586
2294,"Montgomery",1532272
2295,"Montour",180855
2296,"Northampton",423174
2297,"Northumberland",120907
2298,"Perry",49072
2299,"Philadelphia",3840539
2300,"Pike",41307
2301,"Potter",24792
2302,"Schuylkill",145010
2303,"Snyder",65123
2304,"Somerset",80986
2305,"Sullivan",7889
2306,"Susquehanna",32480
2307,"Tioga",34853
2308,"Union",20992
2309,"Venango",45264
2310,"Warren",33298
2311,"Washington",200602
2312,"Wayne",72352
2313,"Westmoreland",400413
2314,"Wyoming",30692
2315,"York",457366
2316,"Bristol",948879
2317,"Kent",94430
2318,"Newport",396136
2319,"Providence",684950
2320,"Washington",38480
2321,"Abbeville",34713
2322,"Aiken",196179
2323,"Allendale",3107
2324,"Anderson",128383
2325,"Bamberg",19835
2326,"Barnwell",29135
2327,"Beaufort",101050
2328,"Berkeley",325001
2329,"Calhoun",42900
2330,"Charleston",275788
2331,"Cherokee",65981
2332,"Chester",20603
2333,"Chesterfield",36777
2334,"Clarendon",27468
2335,"Colleton",37618
2336,"Darlington",60200
2337,"Dillon",28158
2338,"Dorchester",35785
2339,"Edgefield",18397
2340,"Fairfield",25914
2341,"Florence",125258
2342,"Georgetown",39645
2343,"Greenville",432851
2344,"Greenwood",56422
2345,"Hampton",19313
2346,"Horry",230603
2347,"Jasper",93910
2348,"Kershaw",51216
2349,"Lancaster",127610
2350,"Laurens",90998
2351,"Lee",33417
2352,"Lexington",226886
2353,"Marion",31646
2354,"Marlboro",32849
2355,"McCormick",112038
2356,"Newberry",20379
2357,"Oconee",116517
2358,"Orangeburg",65000
2359,"Pickens",102797
2360,"Richland",432144
2361,"Saluda",35957
2362,"Spartanburg",360155
2363,"Sumter",93548
2364,"Union",18735
2365,"Williamsburg",41656
2366,"York",270463
2367,"Aurora",3584
2368,"Beadle",18463
2369,"Bennett",3223
2370,"Bon Homme",5658
2371,"Brookings",30843
2372,"Brown",37504
2373,"Brule",2694
2374,"Buffalo",1718
2375,"Butte",15612
2376,"Campbell",6858
2377,"Charles Mix",9181
2378,"Clark",3852
2379,"Clay",14113
2380,"Codington",27056
2381,"Corson",3808
2382,"Custer",2764
